country,profile_id,profile_label_fr,profile_label_en,dimension_region,dimension_family_status,dimension_health_insurance,parameter_version,effective_from,minimum_wage_hourly_eur,monthly_reference_hours,monthly_minimum_wage_eur,smic_multiple,gross_monthly_eur,net_before_income_tax_monthly_eur,employer_cost_monthly_eur,employee_contributions_monthly_eur,employer_contributions_monthly_eur,employee_pension_monthly_eur,employee_unemployment_monthly_eur,employee_health_monthly_eur,employee_care_monthly_eur,employer_pension_monthly_eur,employer_unemployment_monthly_eur,employer_health_monthly_eur,employer_care_monthly_eur,health_care_base_monthly_eur,pension_unemployment_base_monthly_eur,social_wedge_monthly_eur,employee_contribution_rate,employer_contribution_rate,social_wedge_rate,cost_to_net_ratio
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.29,3108.0399999994024,2450.6895399995287,3765.390459999276,657.3504599998736,657.3504599998736,289.04771999994443,40.40451999999223,271.95349999994767,55.94471999998924,289.04771999994443,40.40451999999223,271.95349999994767,55.94471999998924,3108.0399999994024,3108.0399999994024,1314.7009199997474,0.2115,0.2115,0.349153941394965,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.3,3132.133333332731,2469.6871333328586,3794.5795333326037,662.4461999998725,662.4461999998725,291.288399999944,40.717733333325505,274.061666666614,56.378399999989156,291.288399999944,40.717733333325505,274.061666666614,56.378399999989156,3132.133333332731,3132.133333332731,1324.892399999745,0.21149999999999997,0.21149999999999997,0.34915394139496486,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.31,3156.22666666606,2488.684726666188,3823.7686066659317,667.5419399998717,667.5419399998717,293.5290799999436,41.03094666665878,276.1698333332802,56.81207999998907,293.5290799999436,41.03094666665878,276.1698333332802,56.81207999998907,3156.22666666606,3156.22666666606,1335.0838799997437,0.21150000000000002,0.21150000000000002,0.349153941394965,1.5364616360177554
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.32,3180.3199999993885,2507.682319999518,3852.957679999259,672.6376799998706,672.6376799998706,295.7697599999431,41.34415999999205,278.2779999999465,57.24575999998899,295.7697599999431,41.34415999999205,278.2779999999465,57.24575999998899,3180.3199999993885,3180.3199999993885,1345.2753599997413,0.21149999999999997,0.21149999999999997,0.3491539413949649,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.33,3204.4133333327172,2526.6799133328477,3882.1467533325867,677.7334199998696,677.7334199998696,298.0104399999427,41.657373333325324,280.3861666666127,57.67943999998891,298.0104399999427,41.657373333325324,280.3861666666127,57.67943999998891,3204.4133333327172,3204.4133333327172,1355.466839999739,0.21149999999999997,0.21149999999999997,0.34915394139496486,1.536461636017755
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.34,3228.506666666046,2545.677506666177,3911.3358266659147,682.8291599998687,682.8291599998687,300.25111999994226,41.9705866666586,282.494333333279,58.113119999988825,300.25111999994226,41.9705866666586,282.494333333279,58.113119999988825,3228.506666666046,3228.506666666046,1365.6583199997376,0.2115,0.2115,0.349153941394965,1.5364616360177554
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.35,3252.5999999993746,2564.675099999507,3940.5248999992423,687.9248999998676,687.9248999998676,302.49179999994186,42.28379999999187,284.6024999999453,58.546799999988735,302.49179999994186,42.28379999999187,284.6024999999453,58.546799999988735,3252.5999999993746,3252.5999999993746,1375.8497999997353,0.21149999999999997,0.21149999999999997,0.34915394139496486,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.36,3276.693333332704,2583.672693332837,3969.7139733325707,693.0206399998668,693.0206399998668,304.73247999994146,42.597013333325144,286.7106666666116,58.98047999998867,304.73247999994146,42.597013333325144,286.7106666666116,58.98047999998867,3276.693333332704,3276.693333332704,1386.041279999734,0.2115,0.2115,0.349153941394965,1.5364616360177554
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.37,3300.7866666660325,2602.6702866661667,3998.9030466658983,698.1163799998659,698.1163799998659,306.973159999941,42.91022666665842,288.81883333327784,59.41415999998858,306.973159999941,42.91022666665842,288.81883333327784,59.41415999998858,3300.7866666660325,3300.7866666660325,1396.2327599997316,0.21150000000000002,0.21150000000000002,0.34915394139496486,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.38,3324.8799999993603,2621.6678799994957,4028.092119999225,703.2121199998646,703.2121199998646,309.2138399999405,43.22343999999168,290.92699999994403,59.84783999998848,309.2138399999405,43.22343999999168,290.92699999994403,59.84783999998848,3324.8799999993603,3324.8799999993603,1406.4242399997293,0.21149999999999997,0.21149999999999997,0.3491539413949649,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.39,3348.973333332689,2640.665473332825,4057.281193332553,708.3078599998637,708.3078599998637,311.4545199999401,43.536653333324956,293.0351666666103,60.2815199999884,311.4545199999401,43.536653333324956,293.0351666666103,60.2815199999884,3348.973333332689,3348.973333332689,1416.6157199997278,0.2115,0.2115,0.34915394139496503,1.5364616360177554
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.4,3373.066666666018,2659.6630666661554,4086.470266665881,713.4035999998628,713.4035999998628,313.6951999999397,43.84986666665824,295.1433333332766,60.71519999998832,313.6951999999397,43.84986666665824,295.1433333332766,60.71519999998832,3373.066666666018,3373.066666666018,1426.8071999997255,0.21149999999999997,0.21149999999999997,0.3491539413949649,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.41,3397.159999999347,2678.660659999485,4115.659339999209,718.4993399998618,718.4993399998618,315.93587999993923,44.16307999999151,297.25149999994284,61.14887999998824,315.93587999993923,44.16307999999151,297.25149999994284,61.14887999998824,3397.159999999347,3397.159999999347,1436.9986799997241,0.2115,0.2115,0.34915394139496503,1.5364616360177554
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.42,3421.2533333326755,2697.6582533328146,4144.848413332536,723.5950799998608,723.5950799998608,318.17655999993883,44.47629333332478,299.3596666666091,61.582559999988156,318.17655999993883,44.47629333332478,299.3596666666091,61.582559999988156,3421.2533333326755,3421.2533333326755,1447.1901599997218,0.21149999999999997,0.21149999999999997,0.3491539413949649,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.43,3445.3466666660042,2716.6558466661445,4174.037486665864,728.6908199998599,728.6908199998599,320.4172399999384,44.789506666658056,301.46783333327534,62.01623999998807,320.4172399999384,44.789506666658056,301.46783333327534,62.01623999998807,3445.3466666660042,3445.3466666660042,1457.3816399997195,0.2115,0.2115,0.34915394139496486,1.536461636017755
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.44,3469.439999999333,2735.6534399994744,4203.2265599991915,733.7865599998588,733.7865599998588,322.657919999938,45.10271999999133,303.5759999999416,62.44991999998799,322.657919999938,45.10271999999133,303.5759999999416,62.44991999998799,3469.439999999333,3469.439999999333,1467.5731199997172,0.21149999999999997,0.21149999999999997,0.3491539413949648,1.536461636017755
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.45,3493.5333333326616,2754.6510333328038,4232.41563333252,738.882299999858,738.882299999858,324.8985999999375,45.4159333333246,305.6841666666079,62.88359999998791,324.8985999999375,45.4159333333246,305.6841666666079,62.88359999998791,3493.5333333326616,3493.5333333326616,1477.7645999997162,0.21150000000000002,0.21150000000000002,0.349153941394965,1.5364616360177554
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.46,3517.6266666659903,2773.648626666133,4261.6047066658475,743.978039999857,743.978039999857,327.1392799999371,45.729146666657876,307.79233333327414,63.31727999998782,327.1392799999371,45.729146666657876,307.79233333327414,63.31727999998782,3517.6266666659903,3517.6266666659903,1487.9560799997143,0.2115,0.2115,0.34915394139496503,1.5364616360177554
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.47,3541.719999999319,2792.646219999463,4290.793779999175,749.0737799998559,749.0737799998559,329.37995999993666,46.04235999999115,309.9004999999404,63.750959999987735,329.37995999993666,46.04235999999115,309.9004999999404,63.750959999987735,3541.719999999319,3541.719999999319,1498.147559999712,0.21149999999999997,0.21149999999999997,0.3491539413949649,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.48,3565.8133333326477,2811.643813332793,4319.982853332503,754.169519999855,754.169519999855,331.62063999993626,46.35557333332442,312.00866666660664,64.18463999998765,331.62063999993626,46.35557333332442,312.00866666660664,64.18463999998765,3565.8133333326477,3565.8133333326477,1508.3390399997097,0.2115,0.2115,0.34915394139496486,1.5364616360177552
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.49,3589.9066666659764,2830.6414066661227,4349.17192666583,759.2652599998539,759.2652599998539,333.8613199999358,46.668786666657695,314.1168333332729,64.61831999998758,333.8613199999358,46.668786666657695,314.1168333332729,64.61831999998758,3589.9066666659764,3589.9066666659764,1518.5305199997074,0.21149999999999997,0.21149999999999997,0.3491539413949648,1.536461636017755
Germany,germany__public_health__with_children__outside_saxony,Assurance publique · avec enfant · hors Saxe,Public health insurance · with children · outside Saxony,outside_saxony,with_children,public,2026-01,2026-01-01,13.9,173.3333333333,2409.33333333287,1.5,3613.999999999305,2849.638999999452,4378.360999999159,764.3609999998531,764.3609999998531,336.1019999999354,46.98199999999096,316.2249999999392,65.05199999998749,336.1019999999354,46.98199999999096,316.2249999999392,65.05199999998749,3613.999999999305,3613.999999999305,1528.7219999997064,0.21150000000000002,0.21150000000000002,0.349153941394965,1.5364616360177554
